t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.43,-0.052307,-0.038523,-0.10911,0.13233,1.2721,-0.5452,-0.023472,-0.039695,-0.053448,0.016084,0.023663,-0.041766,-0.052308,0.038521,-0.10911,-0.13233,1.2721,0.54519,-0.023473,0.039696,-0.053448,-0.016084,0.023663,0.041767,-0.028736,-1.2137e-08,0.0040715,-1.0149e-07,0.023524,1.2932e-07,-0.015924,8.8872e-09,-0.00090525,-7.9753e-09,0.00061853,4.4766e-08
0.44,-0.052928,-0.040263,-0.10994,0.13452,1.2796,-0.56049,-0.024148,-0.040432,-0.053711,0.016416,0.023732,-0.043032,-0.052928,0.040262,-0.10994,-0.13452,1.2796,0.56048,-0.024149,0.040433,-0.053711,-0.016416,0.023733,0.043033,-0.028479,-1.4109e-08,0.0039125,-1.0125e-07,0.025738,1.0645e-07,-0.015725,7.8813e-09,-0.0010097,-7.7247e-09,0.000639,4.2898e-08
0.45,-0.053494,-0.042008,-0.11082,0.13675,1.2874,-0.57568,-0.024808,-0.041136,-0.053981,0.016761,0.023804,-0.044276,-0.053494,0.042007,-0.11082,-0.13675,1.2875,0.57567,-0.024809,0.041137,-0.053981,-0.016761,0.023804,0.044278,-0.028225,-1.617e-08,0.0037489,-1.0079e-07,0.027928,8.3231e-08,-0.015527,6.8422e-09,-0.0011109,-7.4505e-09,0.0006588,4.0855e-08
0.46,-0.054005,-0.04375,-0.11174,0.139,1.2955,-0.59069,-0.025451,-0.041803,-0.054255,0.017118,0.023876,-0.045494,-0.054005,0.043749,-0.11174,-0.13901,1.2955,0.59069,-0.025452,0.041804,-0.054255,-0.017119,0.023876,0.045495,-0.027973,-1.8342e-08,0.003581,-9.9955e-08,0.030093,5.9368e-08,-0.015333,5.7406e-09,-0.0012091,-7.1403e-09,0.00067792,3.8624e-08
0.47,-0.054457,-0.045482,-0.11269,0.14128,1.3036,-0.60548,-0.026076,-0.042429,-0.054529,0.017486,0.023947,-0.046678,-0.054458,0.045482,-0.11269,-0.14129,1.3036,0.60547,-0.026076,0.04243,-0.054529,-0.017486,0.023948,0.046679,-0.027724,-2.0635e-08,0.003409,-9.8664e-08,0.032231,3.4744e-08,-0.015141,4.5632e-09,-0.0013044,-6.7897e-09,0.00069638,3.621e-08
0.48,-0.054853,-0.047204,-0.11368,0.14358,1.3118,-0.62001,-0.026684,-0.043016,-0.054803,0.017864,0.024018,-0.047827,-0.054853,0.047203,-0.11368,-0.14359,1.3118,0.62001,-0.026684,0.043017,-0.054803,-0.017864,0.024018,0.047828,-0.027477,-2.3042e-08,0.0032329,-9.6888e-08,0.034343,9.498e-09,-0.014952,3.3161e-09,-0.0013969,-6.4084e-09,0.00071422,3.3636e-08
0.49,-0.055192,-0.048912,-0.11471,0.14591,1.3201,-0.63429,-0.027275,-0.043562,-0.055078,0.018252,0.024087,-0.048939,-0.055192,0.048911,-0.11471,-0.14591,1.3201,0.63429,-0.027275,0.043563,-0.055078,-0.018252,0.024088,0.04894,-0.027233,-2.5571e-08,0.0030529,-9.4547e-08,0.036427,-1.6495e-08,-0.014766,1.9847e-09,-0.0014868,-5.9905e-09,0.00073144,3.0915e-08
0.5,-0.055475,-0.050604,-0.11576,0.14826,1.3285,-0.64829,-0.02785,-0.044068,-0.055352,0.018648,0.024156,-0.050011,-0.055475,0.050604,-0.11576,-0.14826,1.3285,0.64829,-0.027851,0.044069,-0.055352,-0.018649,0.024156,0.050013,-0.026991,-2.8231e-08,0.002869,-9.1569e-08,0.038484,-4.3334e-08,-0.014583,5.5814e-10,-0.0015742,-5.5333e-09,0.00074809,2.8056e-08
0.51,-0.055703,-0.052279,-0.11686,0.15063,1.3369,-0.662,-0.028412,-0.044535,-0.055627,0.019054,0.024223,-0.051045,-0.055704,0.052279,-0.11686,-0.15064,1.3369,0.66201,-0.028412,0.044536,-0.055627,-0.019055,0.024224,0.051046,-0.026752,-3.1009e-08,0.0026814,-8.7934e-08,0.040514,-7.086e-08,-0.014403,-9.467e-10,-0.0016592,-5.0431e-09,0.00076417,2.5093e-08
0.52,-0.055879,-0.053937,-0.11799,0.15303,1.3455,-0.67545,-0.02896,-0.044964,-0.055904,0.019469,0.024291,-0.052039,-0.05588,0.053937,-0.11799,-0.15304,1.3455,0.67545,-0.02896,0.044965,-0.055904,-0.019469,0.024291,0.052041,-0.026515,-3.3879e-08,0.00249,-8.3677e-08,0.042517,-9.8734e-08,-0.014226,-2.4933e-09,-0.0017421,-4.5264e-09,0.0007797,2.2071e-08
0.53,-0.056004,-0.055576,-0.11917,0.15547,1.3543,-0.68862,-0.029494,-0.045356,-0.056183,0.019892,0.024358,-0.052995,-0.056004,0.055577,-0.11917,-0.15548,1.3543,0.68863,-0.029494,0.045357,-0.056184,-0.019893,0.024358,0.052996,-0.02628,-3.6667e-08,0.0022951,-7.9223e-08,0.044491,-1.2485e-07,-0.014051,-3.9451e-09,-0.0018227,-4.0203e-09,0.00079468,1.9142e-08
0.54,-0.056073,-0.057196,-0.12039,0.15793,1.3631,-0.7015,-0.030014,-0.04571,-0.056462,0.020323,0.024424,-0.05391,-0.056073,0.057196,-0.12039,-0.15794,1.3631,0.7015,-0.030014,0.045711,-0.056463,-0.020324,0.024424,0.053911,-0.026047,-3.9288e-08,0.0020968,-7.4738e-08,0.046435,-1.4826e-07,-0.01388,-5.222e-09,-0.0019011,-3.5429e-09,0.00080909,1.6393e-08
