t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.31,-0.0095338,-0.011577,-0.035533,0.17205,0.70964,-0.24026,-0.0075828,-0.016069,-0.027312,0.018647,0.015148,-0.019595,-0.0095337,0.011577,-0.035533,-0.17205,0.70964,0.24026,-0.0075828,0.016069,-0.027312,-0.018647,0.015148,0.019595,-0.0060321,-7.3865e-10,1.4632e-05,3.9617e-10,0.0068784,-2.7559e-08,-0.0047036,-3.3112e-09,-0.00018557,-4.0591e-11,0.00021558,-7.1383e-10
0.32,-0.0098423,-0.011735,-0.035892,0.17299,0.71377,-0.2419,-0.0080255,-0.016177,-0.027481,0.018704,0.015203,-0.020051,-0.0098423,0.011735,-0.035892,-0.17299,0.71377,0.2419,-0.0080255,0.016177,-0.027481,-0.018704,0.015203,0.020051,-0.0060148,-6.5717e-10,-5.3453e-06,-1.0103e-10,0.0076119,-2.5776e-08,-0.0046839,-3.2209e-09,-0.00023006,-8.4551e-11,0.00022753,-6.8202e-10
0.33,-0.010126,-0.011919,-0.036243,0.17384,0.71768,-0.24402,-0.0084605,-0.016307,-0.027639,0.018762,0.015252,-0.020577,-0.010126,0.011919,-0.036243,-0.17384,0.71768,0.24403,-0.0084605,0.016307,-0.027639,-0.018762,0.015252,0.020577,-0.0059974,-6.1206e-10,-2.6944e-05,-6.5511e-11,0.0083567,-2.4758e-08,-0.0046644,-3.1863e-09,-0.0002736,-7.5783e-11,0.00023927,-7.0868e-10
0.34,-0.010387,-0.012129,-0.036587,0.17463,0.7214,-0.24661,-0.0088886,-0.016455,-0.027787,0.018821,0.015297,-0.021167,-0.010387,0.012129,-0.036587,-0.17463,0.7214,0.24661,-0.0088886,0.016455,-0.027787,-0.018821,0.015297,0.021167,-0.0059801,-6.0556e-10,-5.013e-05,4.9878e-10,0.0091123,-2.4535e-08,-0.0046452,-3.2123e-09,-0.00031623,-1.7298e-11,0.00025083,-8.0126e-10
0.35,-0.010626,-0.012365,-0.036926,0.17538,0.72501,-0.24964,-0.0093115,-0.016621,-0.027928,0.018884,0.015338,-0.021813,-0.010626,0.012365,-0.036926,-0.17538,0.72501,0.24965,-0.0093115,0.016621,-0.027928,-0.018884,0.015338,0.021813,-0.0059628,-6.4096e-10,-7.4864e-05,1.6025e-09,0.0098778,-2.5157e-08,-0.0046264,-3.3019e-09,-0.000358,9.1988e-11,0.00026222,-9.6722e-10
0.36,-0.010846,-0.012626,-0.037263,0.1761,0.72854,-0.25313,-0.0097303,-0.0168,-0.028064,0.018952,0.015376,-0.02251,-0.010846,0.012626,-0.037263,-0.1761,0.72854,0.25313,-0.0097303,0.016801,-0.028064,-0.018952,0.015376,0.02251,-0.0059457,-7.2267e-10,-0.00010111,3.2727e-09,0.010653,-2.6696e-08,-0.0046081,-3.4599e-09,-0.00039896,2.5443e-10,0.00027347,-1.2144e-09
0.37,-0.011047,-0.012913,-0.037601,0.17681,0.73204,-0.25705,-0.010146,-0.016994,-0.028197,0.019027,0.015413,-0.023251,-0.011047,0.012913,-0.037601,-0.17681,0.73204,0.25705,-0.010146,0.016994,-0.028197,-0.019027,0.015413,0.023251,-0.0059286,-8.5383e-10,-0.00012884,5.5225e-09,0.011436,-2.9194e-08,-0.0045904,-3.6886e-09,-0.00043918,4.6936e-10,0.00028459,-1.5492e-09
0.38,-0.011232,-0.013226,-0.037946,0.17755,0.73562,-0.26141,-0.01056,-0.017201,-0.02833,0.019112,0.01545,-0.024031,-0.011232,0.013226,-0.037946,-0.17755,0.73562,0.26141,-0.01056,0.017201,-0.02833,-0.019112,0.01545,0.024031,-0.0059117,-9.8454e-10,-0.00015795,7.6829e-09,0.012226,-3.1647e-08,-0.0045731,-3.9189e-09,-0.00047865,6.7312e-10,0.00029556,-1.8888e-09
0.39,-0.011401,-0.013563,-0.038293,0.17831,0.73922,-0.26617,-0.010971,-0.017419,-0.028462,0.019205,0.015486,-0.024843,-0.011401,0.013564,-0.038293,-0.17831,0.73922,0.26617,-0.010971,0.017419,-0.028462,-0.019205,0.015486,0.024843,-0.0058949,-1.0891e-09,-0.00018837,9.4361e-09,0.013021,-3.3552e-08,-0.0045565,-4.117e-09,-0.0005174,8.371e-10,0.00030637,-2.1903e-09
0.4,-0.011553,-0.013925,-0.03864,0.17908,0.74276,-0.27131,-0.011379,-0.017646,-0.028588,0.019306,0.01552,-0.02568,-0.011553,0.013925,-0.038639,-0.17908,0.74276,0.27131,-0.011379,0.017646,-0.028588,-0.019306,0.01552,0.02568,-0.0058782,-1.1669e-09,-0.00022008,1.0806e-08,0.013821,-3.4907e-08,-0.0045404,-4.2801e-09,-0.00055547,9.6509e-10,0.00031704,-2.4492e-09
